id_campus,name,name_rozklad,url_rozklad,cathedra_id
9687,"АЛ-з01","АЛ-з01",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=31a5a178-8e00-4d5d-bd57-f4bdca30c3f2,12746
9259,"АЛ-з91","АЛ-з91 (АР)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=ba4ac418-3464-4466-94c5-44e7a92b09dc,12746
9669,"АЛ-п01","АЛ-п01",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=21c4b17b-ae30-4064-86f0-71bb38fb8439,12746
9463,"АМ-01","АМ-01",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=3000e32d-0f15-48ac-aa4e-2b3e0df460f5,12190
9453,"АМ-71","АМ-71",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=5ffd5a2d-f80b-4e2e-8c82-933c5f6b13a8,12190
8466,"АМ-81","АМ-81 (ТПУ)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=ac149a0a-a67c-41d9-9ba8-1a3c881ce297,12190
9294,"АМ-91","АМ-91",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=12895129-581a-42c4-ba36-253fdc169322,12190
9287,"АМ-91мп","АМ-91мп (ТПУ)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=175b85d9-060a-4ff4-b434-248de4216565,12190
9685,"АС-01","АС-01 ()",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=18853170-fab6-4375-9c81-cfa0ab39ac8b,12747
9673,"АС-01мп","АС-01мп",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=34a0f7b4-3901-4990-b32f-fa406651ba7a,12747
9686,"АС-02","АС-02",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=c9bea592-7a26-41e3-aae4-9f5b38a4e8ea,12747
9257,"АС-91","АС-91",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=eb75ebc0-2e4b-4ef2-9735-790f45ec123c,12747
9258,"АС-92","АС-92",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=24c1b569-99e0-40fc-89f5-400d68114f44,12747
9678,"АС-з01мп","АС-з01мп",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=bbd119e6-e09f-4b1f-9b9a-9860bad5c3ba,12747
9672,"АС-п01","АС-п01 (СКЛА)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=74eb7caa-5bc8-4352-b73c-6e8c1853f68b,12747
9250,"АС-п91","АС-п91",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=0282ac1f-e9c1-4029-8afa-4d37794cbefc,12747
9517,"АТ-01","АТ-01",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=a2ff3b3a-244c-4464-a8ff-e5bb64b266ca,12777
3352,"КА-81","КА-81",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=622d42eb-516f-4f69-9471-7de9da528748,10242
8028,"КА-83","КА-83",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=7a21dde5-06e7-4ae0-ac2c-9c482f85e6f8,10242
3321,"КА-84","КА-84",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=8c685e57-4e5a-40f8-a345-10fc4cc4f00b,10242
3345,"КА-85","КА-85",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=c3517841-4c6f-48f5-958d-75cb25026b30,10242
8029,"КА-86","КА-86",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=9fa200e6-51f5-4b10-a056-f4cdc3488447,10242
8030,"КА-87","КА-87",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=1334fbf8-128e-432e-8cb1-1878420bdad2,10242
3326,"КА-91","КА-91",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=2367bc3c-6988-469e-b7ef-a9a75e6f8878,10242
3327,"КА-92","КА-92",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=5631a9d7-2b65-4f4d-b25a-d6757a13d728,10242
8944,"КА-93","КА-93",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=3ffa8ecf-0303-463b-873e-01ba721e8a8e,10242
3334,"КА-94","КА-94",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=e3a6b25e-0384-4176-94fe-bbafc12309c0,10242
3337,"КА-95","КА-95",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=01ff89b9-9632-4658-a1cd-0619a3ab08ef,10242
3338,"КА-96","КА-96",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=eb9b3cee-76fc-4fda-8a1b-8413cca82817,10242
8945,"КА-97","КА-97",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=be13002b-5a84-4202-927d-cde68f83a8af,10242
8946,"КА-98","КА-98",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=b7f7d73f-85e6-4538-99f6-6986e6bc8e8a,10242
2526,"КВ-82","КВ-82",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=63adc552-6ae0-4166-bc04-0d0b3f679cdc,12153
8421,"КВ-84","КВ-84",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=8e9150b0-609c-4e34-8aa3-3c3a565d9dfd,12153
2504,"КВ-91","КВ-91",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=3b15c8a2-0a8b-4e8c-80c7-e09bf4cca9dd,12153
2508,"КВ-92","КВ-92",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=dd1d61db-390a-47e8-a80f-8a2dd9f48b66,12153
2509,"КВ-93","КВ-93",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=be426f2e-eada-4f13-9030-c795f8e74dfa,12153
8749,"КВ-94","КВ-94",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=45d3346a-5baf-48a7-9509-56800970e68f,12153
2485,"КМ-91","КМ-91",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=a2f6ef26-436b-4307-8985-37c8317fb43a,10169
2484,"КМ-92","КМ-92",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=9e2a3d09-6d8f-4665-a65f-68c88c6f9170,10169
8745,"КМ-93","КМ-93",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=6deff7b9-003c-43f9-b62f-36739228e666,10169
2495,"КП-91","КП-91",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=4e46fda5-290b-42d4-af19-a9adc7830ef7,12134
8747,"КП-92","КП-92",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=84311538-7298-4b9e-a402-64d7d064e3f4,12134
8748,"КП-93","КП-93",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=9ea20be3-7702-4116-a48d-cc558077fdcc,12134
3195,"БЕ-01","БЕ-01",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=2800f1e9-69b8-44ba-9bb6-42fa8f31c1be,10133
9696,"БЕ-01мн","БЕ-01мн",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=a28d1616-d547-4d0f-8b22-5afff6a00ab3,10133
9698,"БЕ-01мп","БЕ-01мп",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=d73a15f5-ad2f-4700-ae7a-29d318fc78b3,10133
9697,"БЕ-01ф","БЕ-01ф",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=a4569594-5e56-4f55-bd08-669b8196a622,10133
3199,"БЕ-71","БЕ-71",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=2a540f81-d7ab-486b-8ad5-c4e951536329,10133
3198,"БЕ-81","БЕ-81",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=a6d7b7fa-c6a6-4e47-a102-c0987d05da4d,10133
3194,"БЕ-91","БЕ-91",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=cdb6d481-d6d1-479d-9777-619312640a6e,10133
9699,"БЕ-з01мп","БЕ-з01мп",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=e313481e-1af6-4c28-9966-27c67f31f9d5,10133
3187,"БІ-01","БІ-01",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=7c8ca04e-5420-47f0-b855-08289f5e84a5,10125
9695,"БІ-01мн","БІ-01мн",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=20ee4443-210a-46b8-b989-b2acf333c47f,10125
9694,"БІ-01мп","БІ-01мп",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=482af8dd-ba5b-4b8b-9f98-d4330160a323,10125
3184,"БІ-71","БІ-71",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=c4c132d7-7f05-429f-a3cc-5edf620629be,10125
3185,"БІ-81","БІ-81",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=55954684-e8e6-429f-a18f-bcf49a82cfa0,10125
3186,"БІ-91","БІ-91",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=f117f614-535b-4dfa-9134-1533771e4247,10125
4365,"БМ-01","БМ-01 ()",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=ee594916-2439-4d9c-ab15-069756af7a3d,12211
9706,"БМ-01","БМ-01 ()",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=44b492ba-d959-449d-b67c-decb3f41d603,11811
9701,"БМ-01мн","БМ-01мн",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=3f7fda97-e139-437a-8743-07062a0f2946,11811
9408,"БМ-01мп","БМ-01мп (БМІ)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=1b70c24e-915c-4866-9fae-376e102d608e,12211
9416,"БМ-02","БМ-02",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=6876f5c6-50fc-4566-bd08-46d2971e0d98,12211
7666,"БМ-71","БМ-71 (БМІ)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=5943b8cb-4498-4b77-96e9-57ab210de627,12211
7330,"БМ-72","БМ-72",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=279001b9-57ea-4a1a-9b1d-01ed01912a3e,12211
4369,"БМ-81","БМ-81 (БМІ)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=3e48a871-42b0-43fc-a436-82cb9c3e3cf0,12211
7679,"БМ-82","БМ-82",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=9a6246af-ea30-4bf0-a252-c924d445e4ec,12211
8928,"БМ-91","БМ-91 (БМІ)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=81a79283-f307-4bd1-934f-f029e26db979,12211
8930,"БМ-92","БМ-92",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=83b3508d-37e8-4f12-8fcd-ea3d8243d6da,12211
7328,"БП-71","БП-71",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=da00213f-ad35-4df8-ae41-b5811b8c015b,12211
7678,"БП-81","БП-81",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=0d4c9d2c-cd7b-4935-961c-766d0346c20b,12211
8922,"БП-91","БП-91",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=47ea53e6-37b1-4533-8dee-8670684ba125,12211
9415,"БР-01","БР-01",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=675d9088-320c-43ab-be7b-7e2e6ad357d8,12218
9410,"БР-01мп","БР-01мп",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=4114d07c-a9aa-4e53-82f4-b496886bfd32,12218
9412,"БР-01ф","БР-01ф",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=3003e684-fc51-409b-a8dd-050e2b0fa3f5,12218
10366,"БР-02","БР-02",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=55688408-64e4-46c7-8044-a79fb25e44e2,12218
7332,"БР-71","БР-71",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=396e434a-17f8-48ae-9fa5-a52da2367449,12218
7680,"БР-81","БР-81",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=e63253cb-2c42-4f29-ba3f-43a3c37e3398,12218
8924,"БР-91","БР-91",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=7002ef84-b392-4984-930d-5081ec89d88e,12218
8920,"БР-91ф","БР-91ф",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=7735c129-9e30-443f-971e-b7f3e51df9e9,12218
9411,"БР-п01","БР-п01",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=4cad406c-7f6d-4ca9-8484-99d3924fa9ce,12218
7674,"БР-п81","БР-п81",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=fb6fac64-d717-44d5-898b-e90cb43a9402,12218
8921,"БР-п91","БР-п91",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=da90e14d-fcf4-44af-baed-eb29f25f5561,12218
9418,"БС-01","БС-01",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=e1db1e7b-5db6-47e8-aba1-d155407379ca,12213
9407,"БС-01мн","БС-01мн",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=c01f5b08-782c-4e28-bb2e-4d769d75cb7a,12213
9406,"БС-01мп","БС-01мп",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=e870ffe2-777f-433b-bfba-c0f5405d1026,12213
9419,"БС-02","БС-02",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=ac851b09-34a9-41ff-8783-079603828504,12213
9420,"БС-03","БС-03",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=a6a2dd79-e656-4c5d-9068-39ed497d474c,12213
10365,"БС-04","БС-04",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=1f8e5f6e-a8d4-4655-ab19-d05121abe577,12213
7325,"БС-71","БС-71",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=68bcfa63-ee61-4f59-9989-e7f657c06146,12213
7326,"БС-72","БС-72",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=a9717f4f-e6cf-4c9e-ac52-c41d5afc8b3e,12213
7327,"БС-73","БС-73",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=1ce8c8c0-26ad-442d-9b9b-d19e3da46fc7,12213
7675,"БС-81","БС-81",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=eef90101-3676-426d-aceb-9158288c18eb,12213
7676,"БС-82","БС-82",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=4e3e1013-33e7-415c-af19-9250b29b0116,12213
7677,"БС-83","БС-83",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=2f247032-b433-4ce2-8959-2552ec09d70c,12213
8925,"БС-91","БС-91",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=ff3c7d4f-d36a-4e3f-a7bf-d71d6186639d,12213
8926,"БС-92","БС-92",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=3abe8b85-fa46-4077-94c9-5d8cb4efef41,12213
8927,"БС-93","БС-93",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=f6938eb0-9147-40fd-b5b4-967afd3a2837,12213
3175,"БТ-01","БТ-01",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=a776169a-3230-47ca-9d68-e1b9f5603ccb,10175
9690,"БТ-01мн","БТ-01мн",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=ad9c3328-b51f-4195-bdb8-af86ed416e5b,10175
9688,"БТ-01мп","БТ-01мп",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=a8681cfe-969c-47e7-a8ef-b2f7c7c5687a,10175
9689,"БТ-01ф","БТ-01ф",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=34aa1c0f-f87b-42de-bfc1-f3e4dac9c4ca,10175
9705,"БТ-02","БТ-02",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=d51599a5-54dc-4cb0-9ceb-48ef92acda55,10175
9692,"БТ-02ф","БТ-02ф",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=ff5c1a87-654f-4366-8f6c-25a3c4ed196f,10175
7592,"БТ-71","БТ-71",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=dd1c4db4-94fa-4dbf-b02f-27d07f418859,10175
7593,"БТ-72","БТ-72",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=1200cc60-77e9-4ce6-b170-63c50cdbf356,10175
3180,"БТ-81","БТ-81",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=8a8fc35d-f5e8-4656-8c57-4d3629349b7b,10175
8179,"БТ-82","БТ-82",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=8312d85f-a5d5-4d0b-891a-f91a5d03eaad,10175
3176,"БТ-91","БТ-91",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=d140d81c-0a72-46c2-93d2-2ada9b32198d,10175
8907,"БТ-92","БТ-92",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=ff2cd703-1123-4f0c-8ce5-221cf374f8bc,10175
9691,"БТ-з01мп","БТ-з01мп",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=9fce6173-91be-40de-9ce3-e760ce80c25e,10175
3182,"БТ-з71","БТ-з71",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=97571c43-6bc0-4d72-bb4c-09199537b87b,10175
8181,"БТ-з81","БТ-з81",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=05e6e2b8-580f-4af4-94dd-8a78d64b3071,10175
8909,"БТ-з91","БТ-з91",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=645f9279-14fa-4933-a147-bd69ecbb3948,10175
9417,"БФ-01","БФ-01",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=e442b6d7-01af-47e7-bdbf-0c12966db489,12776
9413,"БФ-01мп","БФ-01мп",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=bcd3de04-24f3-44f6-ad2f-230b65849d23,12776
9402,"БФ-91","БФ-91",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=9112f2a7-95df-4de8-b720-a116b2f4f46d,12776
9568,"ВА-71","ВА-71",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=c9a95069-8035-4837-b13a-086433afdd03,12904
9565,"ВВ-71","ВВ-71",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=b384d175-d22e-4682-a952-8cf92529b886,12904
9245,"ВЛ-71","ВЛ-71",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=f4952ebf-cb54-4967-a974-6074b18701df,12747
9227,"ВЛ-72","ВЛ-72",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=6b45cd83-bc0f-4bfb-84bc-a6f7f9559d90,12746
9228,"ВЛ-73","ВЛ-73",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=51be1a9d-6e2b-495d-872a-197e48c8f458,12746
9246,"ВЛ-81","ВЛ-81",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=c75534fd-2903-4eff-bc8f-32ed0f8676d4,12747
9229,"ВЛ-82","ВЛ-82",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=b1b5fd81-cd2c-47ca-b790-101c51e4a6a6,12746
9230,"ВЛ-83","ВЛ-83",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=bddd2fc3-4b4b-444f-a5f6-c19de239b7c8,12746
9249,"ВЛ-п81","ВЛ-п81",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=da2d5d2f-1386-4658-a53f-b48ad6238614,12747
9238,"ВЛ-п84","ВЛ-п84",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=991a0731-ac9b-4803-8c8e-c226bb9f3376,12746
3148,"ЛА-01","ЛА-01",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=5557fe72-bd0f-4173-a634-f018b912c94d,10189
9776,"ЛА-01мн","ЛА-01мн",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=3fe49a1c-8f8e-4d41-9b56-5b8a69b33403,12883
9774,"ЛА-01мп","ЛА-01мп (ТПЗА)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=975969a4-6f70-4f09-9bc5-d90a0f3e04e5,12883
9737,"ЛА-01мп","ЛА-01мп (ТППАМ)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=68d35414-63f0-464a-9a66-f780c32f9b7f,10189
9791,"ЛА-01ф","ЛА-01ф (ТПЗА)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=328434e0-5e03-4fe0-8c18-7f5bb54ace89,12883
3149,"ЛА-02","ЛА-02",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=ceec850a-5786-4cb2-bc08-55d5dbfb3682,10189
9775,"ЛА-02мп","ЛА-02мп",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=35ed01dd-6ffc-461c-93ba-aeeba230b796,12883
10367,"ЛА-03","ЛА-03",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=c9f2ffc3-923b-4d14-8a20-7eac955bd056,12883
9769,"ЛА-71","ЛА-71 (ТПЗА)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=b6689e9e-b0a3-416d-a68c-49e73edc369b,12883
7598,"ЛА-71","ЛА-71 (ТППАМ)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=ed26f80a-818a-4062-9a8b-0e0bf5eca462,10189
9771,"ЛА-72","ЛА-72 (ТПЗА)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=f49a2852-49cb-447b-ba1f-231946527bc0,12883
7599,"ЛА-72","ЛА-72 (ТППАМ)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=4000b110-186b-4236-a4b8-a382cd6bfcde,10189
7600,"ЛА-73","ЛА-73",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=18eada8b-a568-4f89-b834-5a59e4c0c3ef,10189
9768,"ЛА-81","ЛА-81 (ТПЗА)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=4282bd94-2b3d-41ca-b9af-672c3cbaa852,12883
3164,"ЛА-81","ЛА-81 (ТППАМ)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=02a9de20-d642-43f3-a68a-dbf7d9d606b8,10189
9770,"ЛА-82","ЛА-82 (ТПЗА)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=ff956dc1-5e6f-4921-9089-31807211732c,12883
3165,"ЛА-82","ЛА-82 (ТППАМ)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=f86d7d5a-5ac5-4543-adb5-c6ee2d7f529f,10189
8352,"ЛА-83","ЛА-83",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=f033ae73-592d-475d-adfe-f41be17148c4,10189
9777,"ЛА-91","ЛА-91 (ТПЗА)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=0ca884c6-1929-4beb-a07f-0efda3843866,12883
3145,"ЛА-91","ЛА-91 (ТППАМ)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=754d5e1e-fa50-49d9-b09d-d85383edafa4,10189
9792,"ЛА-91ф","ЛА-91ф (ТПЗА)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=36ee3210-665b-48cf-9189-89048d62ef02,12883
9778,"ЛА-92","ЛА-92 (ТПЗА)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=a73cc5c1-8b8e-485b-8f50-62907752d59d,12883
3146,"ЛА-92","ЛА-92 (ТППАМ)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=0fbe0b26-dae9-4e12-8221-26b154112616,10189
3147,"ЛА-93","ЛА-93",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=433e4829-d4c2-40eb-ae87-51b3ed5e4f8d,10189
5239,"ЛА-з01","ЛА-з01",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=f39b4281-7c5e-46c7-81d9-5c92ad7fd566,10189
9783,"ЛА-з01мп","ЛА-з01мп (ТПЗА)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=548c9194-d8af-48ee-bbbb-97e980681ea0,12883
9781,"ЛА-з71","ЛА-з71 (ТПЗА)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=1ff32600-dea7-4826-8092-098fe25f9c8a,12883
9782,"ЛА-з81","ЛА-з81 (ТПЗА)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=43060408-a7f6-40cf-8b4c-c85507f1ec94,12883
9785,"ЛА-п01","ЛА-п01 (ТПЗА)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=31dd899c-9d40-463c-940f-9547e5e21301,12883
9786,"ЛА-п81","ЛА-п81",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=758f1334-9657-4b1d-b4d0-37a47e4928c8,12883
9784,"ЛА-п91","ЛА-п91",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=0950eba4-d62b-4ec8-8e33-adf9fe6f57fa,12883
2044,"ЛЕ-01","ЛЕ-01",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=17652af7-1f36-40f1-97f5-91047ff6e843,10134
9799,"ЛЕ-01мп","ЛЕ-01мп",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=e5ad6611-8cda-463d-b2b1-f091d6a63c29,10134
2039,"ЛЕ-81","ЛЕ-81",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=78549d21-25bf-48f5-92b2-02da14864556,10134
2043,"ЛЕ-91","ЛЕ-91",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=4ebbb901-fe8c-4746-9485-3fe8e08d8edb,10134
9802,"ЛЕ-п01","ЛЕ-п01",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=57bf54c9-5863-40c4-ba1f-914eaa970aa3,10134
3169,"ЛН-01","ЛН-01",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=e68e0352-509d-4e47-8d10-a48f59a0ba3b,10190
9794,"ЛН-01мп","ЛН-01мп (МАХНВ)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=48a270a4-4726-4220-b558-7b661cfc3494,10157
9736,"ЛН-01мп","ЛН-01мп (ТППНМ)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=608a2ac3-0ff3-456a-a8df-7267d57fb54b,10190
2008,"ЛН-71","ЛН-71 (МАХНВ)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=cbb872af-1815-4575-80d4-b51ba4a1f266,10157
7596,"ЛН-71","ЛН-71 (ТППНМ)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=cc6adcab-c1bf-43c7-9987-62f716b9642e,10190
2016,"ЛН-81","ЛН-81 (МАХНВ)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=b0d8374d-3fa0-4b31-b852-f72bd7c9424e,10157
3172,"ЛН-81","ЛН-81 (ТППНМ)",http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?g=8cf1d3b1-51cf-4107-8af7-6e9a23f4a8f9,10190
