uuid,name,faculty_id
37ee00f0-fdb5-4cb2-a06b-8d4743fe8107,ЕС-п81,10104
8b745c94-6d14-4a92-841e-99c55e33233d,ЕС-п91,10104
63ff20f1-a239-4072-adc9-78dd42e65ccd,ЕТ-01,10104
7b1df156-3608-4ea6-af4d-30bd9d6a23bd,ЕТ-01мн,10104
ae993122-8523-4785-beb7-0cb7d6aa9458,ЕТ-01мп (ВДЕ),10104
9f9b1eb9-3532-448a-9688-18629403f4e7,ЕТ-71,10104
68ab30ca-4140-4700-876a-31c52e37582a,ЕТ-81,10104
3b1ca4cc-0ab6-43e6-aaca-c53335d673fc,ЕТ-91,10104
50e9fc24-332c-4c7e-bc49-cb8d0afa1a73,ЕТ-п01,10104
886ef81e-39bf-4302-8479-56a828bb108f,ЕТ-п81,10104
93329020-6fbd-4141-9041-002ceb176767,ЕТ-п91,10104
11ca1095-f3de-4d8d-96f8-5e064b36aeba,ЕУ-01,12046
fc59ad7e-9cc2-43f5-844f-7090738a69cc,ЕУ-71,12046
d7043499-c4e4-4f62-9da6-fdf4c7f9ab0f,ЕУ-81,12046
a6db16f4-31b3-4194-a8c7-d43a52ac1ccb,ЕУ-91,12046
80c2fd2b-bdde-4785-b348-2ab6081cc094,ЕУ-91мп (ТПУ),12046
4d246144-3afd-48a0-aea3-c9e526b51d08,ЗА-71,12933
57e553f1-e96d-4cfa-8c65-e800959f6abb,ЗА-81,12933
9fd282b8-6f6b-45c5-8fbf-51b61b47d6fd,ЗВ-01,12933
32533b85-395e-48e3-bd02-da829f42e7a0,ЗВ-01мн,12933
f1f5a6d7-0d58-45ba-bcde-8ae47b66fcbf,ЗВ-01мп,12933
a4e1e0b2-ebca-416b-a8cf-8b6c64954969,ЗВ-71,12933
da3ca2b3-4745-46b6-8d78-4be47fccb4e2,ЗВ-81,12933
8d717e14-e833-4803-b430-03ab7dd9a837,ЗВ-91 (ЗВ),12933
480784a9-999f-4d1d-8d2d-b288d8c76cf1,ЗВ-п01,12933
5c3d67b9-ca7b-4f61-b895-a54d86af4951,ЗВ-п81,12933
e62b09f2-1ffe-4fb6-9a6e-e84fe9d19a4c,ЗВ-п91,12933
6972c57d-c0d9-4f0a-8b95-9f942e55c9d2,ЗП-81,12933
b0e156eb-a1c6-4b82-b9a3-11b579163a96,ЗП-91ф,12933
e1eebe0a-32df-4991-9a3b-b34b88d14332,ЗП-п81,12933
a8bf5ebe-b00e-4dcf-9aa2-ef0b0773f06d,ЗС-01мн,12933
6547008b-c450-42a2-abbf-cf7e9b507793,ЗС-01мп,12933
fee6ae42-e4b4-45ab-afa4-ab435890e33f,ЗС-91,12933
622d42eb-516f-4f69-9471-7de9da528748,КА-81,10216
7a21dde5-06e7-4ae0-ac2c-9c482f85e6f8,КА-83,10216
8c685e57-4e5a-40f8-a345-10fc4cc4f00b,КА-84,10216
c3517841-4c6f-48f5-958d-75cb25026b30,КА-85,10216
9fa200e6-51f5-4b10-a056-f4cdc3488447,КА-86,10216
1334fbf8-128e-432e-8cb1-1878420bdad2,КА-87,10216
2367bc3c-6988-469e-b7ef-a9a75e6f8878,КА-91,10216
5631a9d7-2b65-4f4d-b25a-d6757a13d728,КА-92,10216
3ffa8ecf-0303-463b-873e-01ba721e8a8e,КА-93,10216
e3a6b25e-0384-4176-94fe-bbafc12309c0,КА-94,10216
01ff89b9-9632-4658-a1cd-0619a3ab08ef,КА-95,10216
eb9b3cee-76fc-4fda-8a1b-8413cca82817,КА-96,10216
be13002b-5a84-4202-927d-cde68f83a8af,КА-97,10216
b7f7d73f-85e6-4538-99f6-6986e6bc8e8a,КА-98,10216
63adc552-6ae0-4166-bc04-0d0b3f679cdc,КВ-82,10110
8e9150b0-609c-4e34-8aa3-3c3a565d9dfd,КВ-84,10110
3b15c8a2-0a8b-4e8c-80c7-e09bf4cca9dd,КВ-91,10110
dd1d61db-390a-47e8-a80f-8a2dd9f48b66,КВ-92,10110
be426f2e-eada-4f13-9030-c795f8e74dfa,КВ-93,10110
45d3346a-5baf-48a7-9509-56800970e68f,КВ-94,10110
a2f6ef26-436b-4307-8985-37c8317fb43a,КМ-91,10110
9e2a3d09-6d8f-4665-a65f-68c88c6f9170,КМ-92,10110
6deff7b9-003c-43f9-b62f-36739228e666,КМ-93,10110
4e46fda5-290b-42d4-af19-a9adc7830ef7,КП-91,10110
84311538-7298-4b9e-a402-64d7d064e3f4,КП-92,10110
9ea20be3-7702-4116-a48d-cc558077fdcc,КП-93,10110
5557fe72-bd0f-4173-a634-f018b912c94d,ЛА-01,10107
3fe49a1c-8f8e-4d41-9b56-5b8a69b33403,ЛА-01мн,10096
975969a4-6f70-4f09-9bc5-d90a0f3e04e5,ЛА-01мп (ТПЗА),10096
68d35414-63f0-464a-9a66-f780c32f9b7f,ЛА-01мп (ТППАМ),
328434e0-5e03-4fe0-8c18-7f5bb54ace89,ЛА-01ф (ТПЗА),10096
ceec850a-5786-4cb2-bc08-55d5dbfb3682,ЛА-02,10107
35ed01dd-6ffc-461c-93ba-aeeba230b796,ЛА-02мп,10096
c9f2ffc3-923b-4d14-8a20-7eac955bd056,ЛА-03,10096
b6689e9e-b0a3-416d-a68c-49e73edc369b,ЛА-71 (ТПЗА),10096
ed26f80a-818a-4062-9a8b-0e0bf5eca462,ЛА-71 (ТППАМ),
f49a2852-49cb-447b-ba1f-231946527bc0,ЛА-72 (ТПЗА),10096
4000b110-186b-4236-a4b8-a382cd6bfcde,ЛА-72 (ТППАМ),
18eada8b-a568-4f89-b834-5a59e4c0c3ef,ЛА-73,10107
4282bd94-2b3d-41ca-b9af-672c3cbaa852,ЛА-81 (ТПЗА),10096
02a9de20-d642-43f3-a68a-dbf7d9d606b8,ЛА-81 (ТППАМ),
ff956dc1-5e6f-4921-9089-31807211732c,ЛА-82 (ТПЗА),10096
f86d7d5a-5ac5-4543-adb5-c6ee2d7f529f,ЛА-82 (ТППАМ),
f033ae73-592d-475d-adfe-f41be17148c4,ЛА-83,10107
0ca884c6-1929-4beb-a07f-0efda3843866,ЛА-91 (ТПЗА),10096
754d5e1e-fa50-49d9-b09d-d85383edafa4,ЛА-91 (ТППАМ),
36ee3210-665b-48cf-9189-89048d62ef02,ЛА-91ф (ТПЗА),10096
a73cc5c1-8b8e-485b-8f50-62907752d59d,ЛА-92 (ТПЗА),10096
0fbe0b26-dae9-4e12-8221-26b154112616,ЛА-92 (ТППАМ),
433e4829-d4c2-40eb-ae87-51b3ed5e4f8d,ЛА-93,10107
31dd899c-9d40-463c-940f-9547e5e21301,ЛА-п01 (ТПЗА),10096
5368d791-af31-4339-bcab-c383683ae6f6,ЛА-п01 (ТППАМ),
38fb2e8b-d6a0-4195-9391-1675be90f307,ЛА-п02,
758f1334-9657-4b1d-b4d0-37a47e4928c8,ЛА-п81,10096
0950eba4-d62b-4ec8-8e33-adf9fe6f57fa,ЛА-п91,10096
17652af7-1f36-40f1-97f5-91047ff6e843,ЛЕ-01,10096
e5ad6611-8cda-463d-b2b1-f091d6a63c29,ЛЕ-01мп,10096
c9807707-d2bd-447d-8fa3-92aad30dda53,ЛЕ-01ф,10096
78549d21-25bf-48f5-92b2-02da14864556,ЛЕ-81,10096
4ebbb901-fe8c-4746-9485-3fe8e08d8edb,ЛЕ-91,10096
13a67f72-53ab-456a-86e9-e576624e5a77,ЛЕ-91ф,
57bf54c9-5863-40c4-ba1f-914eaa970aa3,ЛЕ-п01,10096
e68e0352-509d-4e47-8d10-a48f59a0ba3b,ЛН-01,10107
48a270a4-4726-4220-b558-7b661cfc3494,ЛН-01мп (МАХНВ),10096
608a2ac3-0ff3-456a-a8df-7267d57fb54b,ЛН-01мп (ТППНМ),
127deb08-d832-4117-91f1-01abeecc5300,ЛН-01ф,
cbb872af-1815-4575-80d4-b51ba4a1f266,ЛН-71 (МАХНВ),10096
cc6adcab-c1bf-43c7-9987-62f716b9642e,ЛН-71 (ТППНМ),
b0d8374d-3fa0-4b31-b852-f72bd7c9424e,ЛН-81 (МАХНВ),10096
8cf1d3b1-51cf-4107-8af7-6e9a23f4a8f9,ЛН-81 (ТППНМ),
4f284af9-1e18-4920-b30d-c2f077b2158d,ЛН-91 (МАХНВ),10096
ef35ae3c-fa84-43a3-8ea1-40185705a084,ЛН-91 (ТППНМ),
61a3283b-192b-40f5-a001-d2bed0aad814,ЛН-91мн (МАХНВ),10096
1e3413eb-d3ae-404e-bc29-9c1034c2791d,ЛН-91мн (МАХНВ),
17149e67-a03a-4bbb-956f-af7bafc19d68,ЛН-91ф,
43b457ae-600e-447e-94d3-9f1b19c9b309,ЛН-п01 (МАХНВ),10096
2c95ad7e-c751-4a97-b280-d77f549dab6f,ЛН-п01 (ТППНМ),
9a23aefb-b536-418d-a767-b9e2e55f5ad7,ЛН-п91,10096
e5816ad9-273e-4ba8-894a-de6c57d93578,ЛП-01,10096
a4292f40-dc81-4c4d-b700-0c1ead07cde6,ЛП-01мп,10096
28b8119a-9315-481c-9774-d3ea85cb7461,ЛП-02,10096
11e5cbb7-fb59-49f7-8da2-9fe5bcf856c6,ЛП-71,10096
1dbf4355-e565-441c-aa7b-f8f8182a010b,ЛП-72,10096
10eedbc8-1893-4ee6-bf52-53f397aba9b6,ЛП-81,10096
49483f39-776d-4f19-a2f4-9eccd3ac3ae9,ЛП-82,10096
c664b6c7-7f21-40de-a8e8-ac4685396eed,ЛП-91,10096
b7438d22-cf08-44b5-ba4d-e07b2cab6a85,ЛП-92,10096
73b03f6b-94dc-4d99-acb7-193d5aa01f36,ЛП-93,10096
be80a4ff-bf35-4449-9999-b51363616d27,ЛП-п81,10096
aae48521-07db-462f-ae3e-98379345a781,ЛУ-01,10096
a3494305-770e-4bd3-8beb-fee27b7a7fb9,ЛУ-01мн,10096
f270f073-c2e2-4356-a81b-1a033a3b3470,ЛУ-01мп,10096
fe918880-9bfc-4b89-ad06-b6d38ba32165,ЛУ-71,10096
9607df01-3095-4223-9015-296cf29946e9,ЛУ-81,10096
125b5e95-3322-48a4-a57a-0feb9b8ad250,ЛУ-91,10096
fd3db6d0-7e87-407f-94a4-882278ce4181,ЛУ-91ф,
b0e16847-6a84-435c-aecc-1e554fff26be,ЛУ-п01,10096
d7cc1fc9-9a2f-48a9-a6f6-c1384d1a8693,ЛФ-01мп,10107
cd07c9ff-c989-4583-a331-f939d5afc2fc,ЛФ-71,10107
f13b79be-2396-4740-97c4-fac7606aae1a,ЛФ-81,10107
8167838a-35c9-4820-8170-e1d91bedd951,ЛФ-91,10107
bd0a3127-4d12-43d4-bc45-53d4231acf6b,ЛФ-п01,
e0db1e6f-3a7f-4b07-88fe-4724b7d180e8,ЛЦ-01,10096
e950c58e-f882-4ab2-9399-731b5dd5a044,ЛЦ-01мн,10096
aa32105e-10f4-465f-aa6e-c13fc514c1ac,ЛЦ-01мп,10096
8f279c45-60e2-4b33-b3cd-88e3a105a320,ЛЦ-01ф,10096
198fe9a3-9642-4648-a42c-913db4f2d80f,ЛЦ-71,10096
d26872f2-650b-4e61-a166-108eda82d241,ЛЦ-81,10096
3e790352-e9d5-483a-9c02-c9e4af77b59e,ЛЦ-82,10096
0f1e7fe3-874f-4eed-8a70-a8e1071de797,ЛЦ-91,10096
8abc602b-28a2-478f-8a9b-268016f579fb,ЛЦ-91ф,10096
93f410dd-e9c8-46d5-9a3c-fd95355790c4,ЛЦ-п01,10096
ea42a2a2-a6fe-4314-b849-dcd9fed9e551,ЛЦ-п81,10096
ff2aa2b5-fae5-4f03-a6cd-c3c8a1de8a3e,ЛЦ-п91,10096
777ae0c0-4925-40e9-821e-bf2afd96982a,МІ-01,10218
c6b0c022-b8ec-4a06-be38-920c3f75adc4,МІ-01мн,10218
c1eda6f1-069d-4179-b62b-70d6a3db7daf,МІ-01мп,10218
c62b7f0d-07cb-429c-9d35-84ace4acb974,МІ-01ф,10218
bddc400b-bd71-4ef8-9a27-d33d2fad1c3d,МІ-02,10218
48587220-2b2f-4e7c-9bba-bb8c65a869b6,МІ-71,10218
11e547a0-9f17-4641-85d6-8c178f8b575c,МІ-81,10218
bd0a267a-8051-4386-8e44-7b12d26df91f,МІ-91,10218
5f27de5f-d377-4ec7-9150-5968e4de5743,МІ-п01,10218
f6d2f318-c6c7-4d07-9133-e0a0bfb7e295,МА-01,10218
772929e5-4097-4aa1-9766-316047678dd1,МА-01мн,10218
63f71913-f8e4-48a9-a038-ed8d4c0dd8e8,МА-01мп,10218
8f70be3a-f54f-401d-b81e-1b70dd0c16cb,МА-01ф,
4ea36688-a3c4-417f-8b1f-3c8f90ce01ef,МА-02,10218
d5645294-e714-4770-9f31-87b810c01ec0,МА-03,10218
84bd86cf-5cf5-4335-8397-cedf992ef4da,МА-71,10218
177db0a1-f132-4a21-b66f-92aedb2ed7b8,МА-72,10218
90a80f18-4826-4fc6-820f-031d1e74cea6,МА-81,10218
11fdb5a4-92f8-4e47-b685-d3dfb2dbc926,МА-82,10218
3c6e6ce5-7869-45db-9353-125a18b2ad0b,МА-83,10218
23ef3868-6614-4df5-b73b-6e4025541706,МА-91,10218
97612af8-be5d-4376-a7cd-5d41bb23a83f,МА-91ф,10218
3c7f1f13-b2b6-4d58-b86e-e22c4c60fc8f,МА-92,10218
6e35cd31-303f-48cd-80fa-5b41ea5ad40e,МА-93,10218
249e72a6-25f3-42c0-abc7-5655ffcb2537,МВ-01 (),10213
84bc5ac6-eeb3-4c70-af79-1815d1cc86f0,МВ-01 (),10218
0044ee73-1c55-4217-9ab9-9db3eb7a849c,МВ-01мн,10218
ab69e73c-6278-4e43-a916-36f650bf413b,МВ-01мп (КМ),10218
35631e0f-9526-45aa-a7f6-0cac2339512b,МВ-01мп (Р),
b11dbf75-4898-48d4-af27-01c63b143758,МВ-01ф,
ee4a1acc-167a-4d29-9146-ee739a80872a,МВ-02,10218
4c29c0c8-da51-4698-9aaf-67b6f0664ed4,МВ-71 (КМ),10218
7723091a-e4d7-4f49-83d9-5e31b1ba2097,МВ-71 (Р),
b4c76c3f-c0a6-4fb4-b0cd-b75a31653ebe,МВ-81 (КМ),10218
4f8112dd-5924-4fe8-8719-01ea5ab8095b,МВ-81 (Р),
04e9bb3a-aa77-48ce-b8e5-1728248fdc5a,МВ-82,10218
d97fb639-4266-4c6a-b9ab-ab8df971e311,МВ-91 (КМ),10218
5d95f287-efa8-47dc-9c91-e1870406c9ad,МВ-91 (Р),
f6287d7a-dc04-49d4-8fa3-f60a6b0003ec,МВ-91ф,10218
7ff83a8e-fc0f-4f26-b3ac-6a0e7c397deb,МВ-92,10218
a81aedad-34f9-493b-b5b3-d1ab62dc0bce,МВ-п01,10218
daa3b021-f0cf-43e6-80c2-30188b05c4b3,МВ-п81,10218
31c0f8ee-de1d-4d74-9ff0-b9c0060571ba,МВ-п91,10218
b613172c-d1cd-4456-8715-af3fcb391f78,МД-01,10218
888b0b04-8fa4-4d97-8a71-155f4f7aea45,МД-01мн,10218
70033e65-e3a9-4be4-88ee-282511491de4,МД-01мп,10218
3bc88186-6eee-4442-a2d2-75dbe41a4f70,МД-01ф,10218
24cc1b57-645c-43ea-bb0a-9b38d5875a24,МД-71,10218
c71b33b5-bbc0-4f0b-95aa-4fac997bf83a,МД-81,10218
4c185c6d-655d-4da0-9f7e-a4d26b9c7882,МД-91,10218
4d8f5deb-14ac-456c-8077-536d52191b7c,МД-91ф,10218
90c8e83e-c59f-417e-89cd-019e22f9200e,МД-92,10218
a6cce0f2-c3f8-4e03-b2fc-d603daba07b3,МД-п01,10218
2b75f2b6-3d18-4b2e-8cd1-b0ff415efeb4,МД-п81,10218
81f9a84f-dc48-45d3-9e31-182d67e3a69e,МД-п91,10218
9e0f4368-0730-42af-8944-71ca97b1076a,МЛ-71,12933
4995fd4b-7ac5-45b0-8d33-c82016c34bc0,МЛ-81,12933
b838ca0d-7f93-43ba-96e8-22491c289498,МЛ-91,12933
86c75ccf-d641-4b6d-be37-e7f8ed625277,ММ-71,10218
5215df4e-bb14-43a3-a3a7-95d177cb8312,МП-01,10218
928bd21e-f10d-4378-812e-48a1b3423203,МП-01мн,10218
8ede3578-fee1-4845-a2e7-686b7852a52a,МП-01мп,10218
3c02111f-e61b-4b8a-9637-dafa009222a3,МП-02,10218
978f57ca-8a35-4ec3-aa7e-8afb549b9849,МП-02мп,10218
80e05409-847d-4bfa-82d8-74c9192c8a42,МП-71,10218
9c57dee1-5f93-4568-aa15-fa8699c0f46e,МП-72,10218
be98071d-6c6e-44ac-b84d-eee00ed6e5a5,МП-81,10218
93bd1a5f-ea9b-4d27-ba1b-ea5a237d714a,МП-82,10218
840cacbb-0a8e-433b-8ee4-0bf28c22b228,МП-91,10218
c9ffcfab-d09d-4904-9b0a-12cd55b7e43e,МП-91ф,10218
aa2e1aee-ec6b-4f60-afc7-a0125da7c4c9,МП-92,10218
8587317f-ad66-4210-9cd2-500cf36de0cf,МТ-01,10218
7fcfb0c9-6e4c-40b9-8a15-80f44be713a2,МТ-01мн,10218
ca13c1b3-4333-42b5-8a82-c77b7981c5fb,МТ-01мп,10218
bcd52206-c735-4838-8ff4-124057d35295,МТ-01ф,10218
780e0754-696a-4ff0-8168-b68c74f69431,МТ-02,10218
aeb52dfe-2ace-4397-ad89-82df49ddeb00,МТ-71,10218
cb034312-4917-432a-9a98-9e5287347b71,МТ-72,10218
823ef339-029d-4895-997c-54f05d1e6831,МТ-81,10218
8475b48c-41de-4a79-aedf-04d6a22e94aa,МТ-82,10218
6a0e9cb6-ad6d-46b4-960c-e63439acc8dd,МТ-91,10218
fe7e2936-2e33-4006-90a7-68485d38d222,МТ-92,10218
eecf345c-ebe6-4256-8220-29ed8e9cd049,МТ-п01,10218
1165e1f2-8250-4b59-9f75-957d48edd42c,МТ-п91,10218
d0b8f2c9-4f61-4afb-9a64-83bfc9c0ab4a,ОА-01,10214
6e291300-408c-40e6-b01a-93f222b3bef9,ОА-01мн (АУЕК),10214
c13f5911-ed16-4b2b-889b-8930acb5bf74,ОА-01мп (АУЕК),10214
4aafb2cd-a289-4f6c-829e-2de23e1de764,ОА-01ф,10214
a09a89ab-a244-4ea4-85a5-fe62e64fc643,ОА-71,10214
47c64c5b-99ae-4504-9b00-145d35196f91,ОА-81,10214
3dafc264-178b-4842-b775-f9057298e345,ОА-91,10214
04ccae2b-3a38-43a6-a941-f37e325ee3f3,ОА-91мн (АУЕК),10214
1a8538a4-3b97-4405-aca0-7dc7d83fd114,ОА-91ф,10214
b2aea15b-85e0-4d97-8eae-75307f1178f8,ОА-п01,10214
b7159f73-6f4f-497f-956f-00b31891a596,ОА-п81,10214
481761a8-8379-426f-b2bd-b8a1227d2711,ОА-п91,10214
dccf6ce8-f41a-48ef-bf12-eda783f821dd,ОБ-91ф (ГІ),10214
491dd8f4-e242-4577-add0-84bcaad74dee,ОЕ-01мн,10214
167193d3-9a04-4579-a5d7-16984c56d4e8,ОЕ-01мп,10214
6a4925a6-f177-4003-82b0-bc3db1bf7957,ОЕ-01ф,
06a3ce3f-1343-44a4-bcd8-4b1e453d37ad,ОЕ-71,10214
85a472ad-6621-4ada-b109-6ea899541732,ОЕ-81,10214
830bea40-91a3-4536-9cb4-721e18865c95,ОЕ-91,10214
14d92fe1-eab1-47a8-aaa2-08bf9468aba5,ОЕ-91мн (Електропос),10214
6de605ac-ba11-44c2-954a-d039382b95c0,ОЕ-п01,10214
c509f67d-4afe-4399-ad66-14b39f9ee7c7,ОЕ-п81,10214
55f3c044-9048-4bbd-afe7-29bc29965031,ОЕ-п91,10214
5b154d78-f9bf-43d0-97d0-9ae98d06aaa2,ОЗ-71,10214
1b88337a-ae8e-4e04-b182-1ca76f2352b1,ОЗ-81,10214
809c731c-f27b-4106-ae13-2b499afd53c5,ОЗ-91,10214
9732f068-1355-407d-a154-a4aab8789249,ОЗ-91мн (ГІ),10214
314e3a37-858a-4b97-9716-166308e65a62,ОМ-01 (),10113
11141d09-86db-4ac0-a0cc-e70447d960c0,ОМ-01 (),10214
590ff5fb-e411-400b-bc71-cbbf8d44b9fd,ОМ-01мн (ЕМОЕВ),10214
3f44b07d-602d-41fe-a36a-c3ea880c4df4,ОМ-01мн (МАтаТІ),
bb9bf951-aa35-45e0-9f99-92bb538f50f0,ОМ-01мп (ЕМОЕВ),10214
07eec1c6-cb66-4189-a9da-decc4aae077d,ОМ-01мп (МАтаТІ),
101a5b8d-2bc0-4969-a719-b3ba0b45f907,ОМ-01ф (ЕМОЕВ),10214
580faa54-90d0-4ebe-8970-d300f0a9b574,ОМ-01ф (МАтаТІ),
cca20c98-05e8-45b2-ab04-b0cca00b54a7,ОМ-02,10113
81755b85-70d4-432e-9b5b-c1ed82b98359,ОМ-02мп,10113
fc9bc96a-184d-4e8c-9e2f-a3c67866b4ee,ОМ-02ф,10113
236ce865-c00a-4cdc-81a2-40e613819d52,ОМ-71 (ЕМОЕВ),10214
e521f0b3-ad08-43fb-a350-3711dcc70cb4,ОМ-71 (МАтаТІ),
d61e9067-39e0-4362-a1f5-1f899045224a,ОМ-72,10113
720c5a51-4615-45b6-b73c-b0cc6b2fb349,ОМ-81 (ЕМОЕВ),10214
7cb91062-8feb-4d1a-b08d-79edb4da8db7,ОМ-81 (МАтаТІ),
6e72d0ca-25eb-41a9-bab4-e3538a44775a,ОМ-82,10113
76a62c04-317c-477b-8c7a-0f1e8cc95924,ОМ-91 (ЕМОЕВ),10214
9c0fc451-5db4-4f0f-95b9-0fbe878c2876,ОМ-91 (МАтаТІ),
617a1809-fd51-43c7-9a5d-787a60dfe290,ОМ-91мн (ЕМОЕВ),10214
e672936c-c6a2-4f14-a2e5-3f0104efad26,ОМ-91мн (МАтаТІ),
d84af12f-2b7c-4dcf-82a9-088aa1d519e0,ОМ-91ф (ЕМОЕВ),10214
549baeb3-67e1-4501-b2b0-2dfbdb6145c4,ОМ-91ф (МАтаТІ),
d5338002-f276-4550-adb3-93d488b7c0d7,ОМ-92,10113
58da5da6-33a4-4b44-9557-46701f0005ff,ОМ-92ф (МФ),10113
746effe7-f49b-4d63-9d37-a4b99f9e1312,ОМ-п01,10214
21b346a2-1e16-4a39-a6b9-42e91595fe1b,ОМ-п81,10214
4fffdb3a-62b9-44d8-aee4-50e1623651d7,ОМ-п91,10214
7a2d531c-6c0f-4d13-a316-9355c9702356,ОН-01,10214
000e6e47-b54a-4ac7-9ab2-1816c071c575,ОН-01мп,10214
b5e995d1-1cee-49a2-8923-a1099437a4c3,ОН-01ф,
b6a1e004-f28f-4532-b1c0-1aba547fef52,ОН-71,10214
9ca155ac-4efe-4644-8dcb-16df67b1284c,ОН-72,10214
d9355526-75f9-4d09-92a8-5f6d14ce7c8c,ОН-81,10214
784a98db-b78e-41ec-85b8-339869e7a10e,ОН-91,10214
2204baba-e358-4b96-bccf-526ed2e46a82,ОН-з01мп,10214
d8b3dba3-111b-4270-838f-e1ba81bc6c0a,ОН-п01,10214
016a1077-b471-4b88-98ad-77fce2043697,ОН-п81,10214
dd27c098-ed70-463c-a24d-2710f7a292b2,ОН-п91,10214
54bb6718-507e-4d72-bc40-8d9d27543b70,ОС-01,10214
1fcc274c-fa71-4d71-bdb1-14c129cda34e,ОС-01мн (ГІ),
921d3635-4144-4a49-ba37-f4dc671ee8e4,ОС-01мп (ГІ),10214
c1bac532-c182-4118-a74c-72bc66cd7c6e,ОС-01ф,10214
e590f836-e947-49df-91f3-12a847a66b56,ОС-81,10214
b4c58833-4795-495d-a3ef-7d905498bdbf,ОС-91,10214
7ab607cb-f4c7-4864-96f0-0ade10359ea9,ОС-91ф,10214
beb106f3-b7e5-4c2c-8469-aaa2dcb0352a,ОС-з01мп,10214
d84f1d59-1cc5-4b08-b631-561d8e466f3b,ОС-п01,10214
238388ca-342a-4e5b-9c5e-da13d7dc2e4c,ОС-п81,10214
fd413e38-80ec-4478-9faf-f375de2f9d71,ОС-п91,10214
e4ab7edd-c41d-4744-afbb-aa5c54a9ec64,ОТ-01,10214
1596a364-efaa-41f1-80c9-d0872b32813d,ОТ-01мн,10214
507684d5-42b6-435e-8491-5d598b43c658,ОТ-01мп,10214
5d7fa502-d08e-4878-861a-e231b3b28b9e,ОТ-01ф,10214
766e2700-8eb0-47ab-aa48-19d6105d2a5f,ОТ-19ф,
02772b41-c8ff-43a9-b854-77395cd4abc0,ОТ-71,10214
a9f97e30-7e73-466e-b10b-69b8a8dc3b4a,ОТ-81,10214
d057c8ab-7a0e-4b56-a826-1a9f72394e1f,ОТ-91,10214
3d67e2ed-1ce8-4842-a78d-cff8f569a073,ОТ-з01мп,10214
94dfafe4-a32e-4260-9538-5af4838b9133,ОТ-п01,10214
cc823348-5ff9-4c85-b197-a2ac2c122581,ОТ-п91,10214
a9565946-64ab-46b4-b81d-0655fae53272,ОФ-01,10113
89f288a7-132a-42ee-91ae-047beac6c532,ОФ-01мп,10113
efb5e7e6-5b98-46ca-99e1-cb1c3688bddd,ОФ-01ф,10113
eee56898-eabe-458e-ad47-0f756f31750c,ОФ-71,10113
52e19a1d-8e03-4617-8346-f6b13f2e26f6,ОФ-81,10113
b4aba99f-4f5d-41a3-b5c7-52dba195dccb,ОФ-91,10113
28201655-7999-4a7c-b52b-140f05b6cd33,ОФ-91ф,10113
fb5f685b-40cf-43a2-8664-9b562e7d7f7d,ПА-01мп,10099
6ff8d21c-c3f1-47fa-aaf7-0ef605097dfd,ПА-81,10099
e3cecdf4-d9ba-4ad2-a9b3-b1fe7c5c5286,ПА-91,10099
b17df5d5-efd9-4300-9d8f-4bc99487f6a4,ПБ-01,10099
7e52e522-0112-4e1f-bffa-6cfdc6ff9591,ПБ-01мн,10099
4e455fa7-d2e9-4d36-9dc8-cc893968775c,ПБ-01мп,10099
2d8716c5-b3cc-45ed-9637-8e7a372b9318,ПБ-02,10099
7048f506-c6b2-42ac-af87-dbab4f88fa57,ПБ-71,10099
bb1b82e5-456d-4a66-ba16-b1973ff601b8,ПБ-81,10099
b7936fa3-deee-4c4e-96de-7a582bc64a7f,ПБ-82,10099
7de5b615-bf12-4a15-a762-31400788e39a,ПБ-91,10099
5646d871-27ad-4fda-a306-ebabfef57ce0,ПБ-92,10099
278be39a-e70b-4d51-a201-c235efa2d523,ПБ-п01,10099
098158e2-05d9-4930-ab6e-197aeaf21882,ПБ-п81,10099
ee915586-bd6f-4c90-ab27-394f122ebf5e,ПБ-п91,10099
e357c19a-693e-424e-b32f-97f0c8e12918,ПВ-01,10099
ed3277ca-f425-492b-bedc-003ee7fa76fc,ПВ-01мп,10099
36511a7c-79e9-48d5-925b-6dd02901127f,ПВ-81,10099
017661db-7f82-41a3-a52a-e045bbe55369,ПВ-91,10099
95296105-65ce-4715-869c-f25619880582,ПГ-01,10099
16d4a750-724d-4d0a-a55b-ba66e2b7615f,ПГ-01мн,10099
cea0709b-91f7-47b6-93f2-6e7a425dd320,ПГ-01мп,10099
8ff0ce85-1e59-4980-a79c-77498c545281,ПГ-71,10099
669ecfa2-7739-43da-ac0a-b208dfdf602b,ПГ-81,10099
b569ec55-37a7-4b34-9aee-f8ee5c9ada77,ПГ-91,10099
2ffdfc79-d75f-48f6-ae78-5eb166222b2e,ПГ-п01,10099
7a502d21-79a6-414b-a6f3-3ae3465eb39e,ПГ-п81,10099
fb694931-36c2-42c7-990e-8d3e98257472,ПГ-п91,10099
1bfdaca0-b52b-42a5-b59f-dd185f548e2a,ПК-01,10099
ce06020f-85aa-4a1b-bd6a-6207f1a57e22,ПК-01мн,10099
b781154e-5241-4fe9-9209-93f2ffff2e21,ПК-01мп,10099
3af18b51-8b3d-4fb8-842e-f94da27a9dda,ПК-71,10099
225e5da0-ab98-42b1-b5ee-32183388723c,ПК-81,10099
cde27ca7-6d87-4372-96bc-5791ffd95da6,ПК-91,10099
0a46b82f-751c-47b0-8081-751b98ad156e,ПМ-01,10099
